District,Type,A24,A5P,MH,SFA,SFD,GQ
CT223,Rural,0,0,0,0,0,0
CT223,Town,0,0,0,0,0,0
CT224,Metropolitan,0,663,0,188,1209,0
CT224,Rural,0,0,0,0,0,0
CT224,Town,0,0,0,0,0,0
CT225,Metropolitan,0,270,0,0,2805,0
CT225,Rural,0,0,0,0,0,0
CT225,Town,0,0,0,0,0,0
CT226,Metropolitan,0,0,0,0,2233,0
CT226,Rural,0,0,0,0,0,0
CT226,Town,0,0,0,0,0,0
CT227,Metropolitan,0,1086,0,333,3370,0
CT227,Rural,0,0,0,0,0,0
CT227,Town,0,0,0,0,0,0
CT228,Metropolitan,0,297,0,0,1787,0
CT228,Rural,0,0,0,0,0,0
CT228,Town,0,0,0,0,0,0
CT229,Metropolitan,0,590,0,77,4706,0
CT229,Rural,0,0,0,0,0,0
CT229,Town,0,0,0,0,0,0
CT230,Metropolitan,0,0,0,0,1,0
CT230,Rural,0,0,0,0,0,0
CT230,Town,0,0,0,0,0,0
CT231,Metropolitan,0,0,0,0,386,0
CT231,Rural,0,0,0,0,0,0
CT231,Town,0,0,0,0,0,0
CT232,Metropolitan,0,259,0,155,480,0
CT232,Rural,0,0,0,0,0,0
CT232,Town,0,0,0,0,0,0
CT233,Metropolitan,0,418,0,245,906,0
CT233,Rural,0,0,0,0,0,0
CT233,Town,0,0,0,0,0,0
CT234,Metropolitan,0,1564,0,204,3807,0
CT234,Rural,0,0,0,0,0,0
CT234,Town,0,0,0,0,0,0
CT235,Metropolitan,0,1016,0,0,576,0
CT235,Rural,0,0,0,0,0,0
CT235,Town,0,0,0,0,0,0
CT236,Metropolitan,0,2481,0,0,1749,0
CT236,Rural,0,0,0,0,0,0
CT236,Town,0,0,0,0,0,0
CT237,Metropolitan,0,3601,0,0,5922,0
CT237,Rural,0,0,0,0,0,0
CT237,Town,0,0,0,0,0,0
CT238,Metropolitan,0,3805,0,599,4101,0
CT238,Rural,0,0,0,0,0,0
CT238,Town,0,0,0,0,0,0
CT239,Metropolitan,0,3360,0,255,9452,0
CT239,Rural,0,0,0,0,0,0
CT239,Town,0,0,0,0,0,0
CT240,Metropolitan,0,834,0,198,9368,0
CT240,Rural,0,0,0,0,0,0
CT240,Town,0,0,0,0,0,0
CT241,Metropolitan,0,250,0,0,957,0
CT241,Rural,0,0,0,0,0,0
CT241,Town,0,0,0,0,0,0
CT242,Metropolitan,0,0,0,77,2199,0
CT242,Rural,0,0,0,0,0,0
CT242,Town,0,0,0,0,0,0
CT243,Metropolitan,0,709,0,550,5406,0
CT243,Rural,0,0,0,0,0,0
CT243,Town,0,0,0,0,0,0
CT244,Metropolitan,0,1175,0,0,206,0
CT244,Rural,0,0,0,0,0,0
CT244,Town,0,0,0,0,0,0
CT245,Metropolitan,0,0,0,190,2159,0
CT245,Rural,0,0,0,0,0,0
CT245,Town,0,0,0,0,0,0
CT246,Metropolitan,0,2792,0,414,1401,0
CT246,Rural,0,0,0,0,0,0
CT246,Town,0,0,0,0,0,0
CT247,Metropolitan,0,2035,0,457,6863,0
CT247,Rural,0,0,0,0,0,0
CT247,Town,0,0,0,0,0,0
CT248,Metropolitan,0,2943,0,437,2999,0
CT248,Rural,0,0,0,0,0,0
CT248,Town,0,0,0,0,0,0
CT249,Metropolitan,0,194,0,0,4302,0
CT249,Rural,0,0,0,0,0,0
CT249,Town,0,0,0,0,0,0
CT250,Metropolitan,0,1403,0,438,1792,0
CT250,Rural,0,0,0,0,0,0
CT250,Town,0,0,0,0,0,0
CT251,Metropolitan,0,362,0,233,1028,0
CT251,Rural,0,0,0,0,0,0
CT251,Town,0,0,0,0,0,0
CT252,Metropolitan,0,0,0,0,877,0
CT252,Rural,0,0,0,0,0,0
CT252,Town,0,0,0,0,0,0
CT253,Metropolitan,0,2141,0,77,1566,0
CT253,Rural,0,0,0,0,0,0
CT253,Town,0,0,0,0,0,0
CT254,Metropolitan,0,1681,0,0,1637,0
CT254,Rural,0,0,0,0,0,0
CT254,Town,0,0,0,0,0,0
CT255,Metropolitan,0,0,0,0,356,0
CT255,Rural,0,0,0,0,0,0
CT255,Town,0,0,0,0,0,0
CT256,Metropolitan,0,854,0,206,2604,0
CT256,Rural,0,0,0,0,0,0
CT256,Town,0,0,0,0,0,0
CT257,Metropolitan,0,842,0,303,435,0
CT257,Rural,0,0,0,0,0,0
CT257,Town,0,0,0,0,0,0
CT258,Metropolitan,0,0,0,0,2051,0
CT258,Rural,0,0,0,0,0,0
CT258,Town,0,0,0,0,0,0
CT259,Metropolitan,0,280,0,0,1381,0
CT259,Rural,0,0,0,0,0,0
CT259,Town,0,0,0,0,0,0
CT260,Metropolitan,0,266,0,0,278,0
CT260,Rural,0,0,0,0,0,0
CT260,Town,0,0,0,0,0,0
CT261,Metropolitan,0,643,0,257,6204,0
CT261,Rural,0,0,0,0,0,0
CT261,Town,0,0,0,0,0,0
CT262,Metropolitan,0,0,0,0,1,0
CT262,Rural,0,0,0,0,0,0
CT262,Town,0,0,0,0,0,0
CT263,Metropolitan,0,2711,0,493,3482,0
CT263,Rural,0,0,0,0,0,0
CT263,Town,0,0,0,0,0,0
CT264,Metropolitan,0,369,0,141,4527,0
CT264,Rural,0,0,0,0,0,0
CT264,Town,0,0,0,0,0,0
CT265,Metropolitan,0,0,0,297,3199,0
CT265,Rural,0,0,0,0,0,0
CT265,Town,0,0,0,0,0,0
CT266,Metropolitan,0,1521,0,280,1521,0
CT266,Rural,0,0,0,0,0,0
CT266,Town,0,0,0,0,0,0
CT267,Metropolitan,0,0,0,0,1252,0
CT267,Rural,0,0,0,0,0,0
CT267,Town,0,0,0,0,0,0
CT268,Metropolitan,0,1470,0,0,0,0
CT268,Rural,0,0,0,0,0,0
CT268,Town,0,0,0,0,0,0
CT269,Metropolitan,0,482,0,0,858,0
CT269,Rural,0,0,0,0,0,0
CT269,Town,0,0,0,0,0,0
CT270,Metropolitan,0,0,0,0,3444,0
CT270,Rural,0,0,0,0,0,0
CT270,Town,0,0,0,0,0,0
CT271,Metropolitan,0,686,0,0,606,0
CT271,Rural,0,0,0,0,0,0
CT271,Town,0,0,0,0,0,0
CT272,Metropolitan,0,485,0,972,2452,0
CT272,Rural,0,0,0,0,0,0
CT272,Town,0,0,0,0,0,0
CT273,Metropolitan,0,0,0,0,340,0
CT273,Rural,0,0,0,0,0,0
CT273,Town,0,0,0,0,0,0
CT274,Metropolitan,0,0,0,264,943,0
CT274,Rural,0,0,0,0,0,0
CT274,Town,0,0,0,0,0,0
CT275,Metropolitan,0,0,0,0,2364,0
CT275,Rural,0,0,0,0,0,0
CT275,Town,0,0,0,0,0,0
CT276,Metropolitan,0,586,0,0,676,0
CT276,Rural,0,0,0,0,0,0
CT276,Town,0,0,0,0,0,0
CT277,Metropolitan,0,0,0,335,906,0
CT277,Rural,0,0,0,0,0,0
CT277,Town,0,0,0,0,0,0
CT278,Metropolitan,0,0,0,0,130,0
CT278,Rural,0,0,0,0,0,0
CT278,Town,0,0,0,0,0,0
CT279,Metropolitan,0,1323,0,146,3634,0
CT279,Rural,0,0,0,0,0,0
CT279,Town,0,0,0,0,0,0
CT280,Metropolitan,0,0,0,0,799,0
CT280,Rural,0,0,0,0,0,0
CT280,Town,0,0,0,0,0,0
CT281,Metropolitan,0,1107,0,0,2720,0
CT281,Rural,0,0,0,0,0,0
CT281,Town,0,0,0,0,0,0
CT282,Metropolitan,0,0,0,92,3439,0
CT282,Rural,0,0,0,0,0,0
CT282,Town,0,0,0,0,0,0
CT283,Metropolitan,0,0,0,0,2482,0
CT283,Rural,0,0,0,0,0,0
CT283,Town,0,0,0,0,0,0
CT284,Metropolitan,0,278,0,0,345,0
CT284,Rural,0,0,0,0,0,0
CT284,Town,0,0,0,0,0,0
CT285,Metropolitan,0,129,0,155,807,0
CT285,Rural,0,0,0,0,0,0
CT285,Town,0,0,0,0,0,0
CT286,Metropolitan,0,0,0,0,975,0
CT286,Rural,0,0,0,0,0,0
CT286,Town,0,0,0,0,0,0
CT287,Metropolitan,0,882,0,988,2786,0
CT287,Rural,0,0,0,0,0,0
CT287,Town,0,0,0,0,0,0
CT288,Metropolitan,0,998,0,192,1521,0
CT288,Rural,0,0,0,0,0,0
CT288,Town,0,0,0,0,0,0
CT289,Metropolitan,0,0,0,0,2215,0
CT289,Rural,0,0,0,0,0,0
CT289,Town,0,0,0,0,0,0
CT290,Metropolitan,0,0,0,0,636,0
CT290,Rural,0,0,0,0,0,0
CT290,Town,0,0,0,0,0,0
CT291,Metropolitan,0,852,0,535,4509,0
CT291,Rural,0,0,0,0,0,0
CT291,Town,0,0,0,0,0,0
CT292,Metropolitan,0,1298,0,0,3108,0
CT292,Rural,0,0,0,0,0,0
CT292,Town,0,0,0,0,0,0
CT293,Metropolitan,0,0,0,0,1,0
CT293,Rural,0,0,0,0,0,0
CT293,Town,0,0,0,0,0,0
CT294,Metropolitan,0,0,0,0,1,0
CT294,Rural,0,0,0,0,0,0
CT294,Town,0,0,0,0,0,0
CT295,Metropolitan,0,0,0,257,687,0
CT295,Rural,0,0,0,0,0,0
CT295,Town,0,0,0,0,0,0
CT296,Metropolitan,0,0,0,0,1918,0
CT296,Rural,0,0,0,0,0,0
CT296,Town,0,0,0,0,0,0
CT297,Metropolitan,0,301,0,0,2758,0
CT297,Rural,0,0,0,0,0,0
CT297,Town,0,0,0,0,0,0
CT298,Metropolitan,0,0,0,0,1,0
CT298,Rural,0,0,0,0,0,0
CT298,Town,0,0,0,0,0,0
CT299,Metropolitan,0,0,0,162,4101,0
CT299,Rural,0,0,0,0,0,0
CT299,Town,0,0,0,0,0,0
CT300,Metropolitan,0,793,0,571,2010,0
CT300,Rural,0,0,0,0,0,0
CT300,Town,0,0,0,0,0,0
CT301,Metropolitan,0,0,0,0,2201,0
CT301,Rural,0,0,0,0,0,0
CT301,Town,0,0,0,0,0,0
CT302,Metropolitan,0,0,0,0,1,0
CT302,Rural,0,0,0,0,0,0
CT302,Town,0,0,0,0,0,0
CT303,Metropolitan,0,624,0,153,765,0
CT303,Rural,0,0,0,0,0,0
CT303,Town,0,0,0,0,0,0
CT304,Metropolitan,0,382,0,0,194,0
CT304,Rural,0,0,0,0,0,0
CT304,Town,0,0,0,0,0,0
CT305,Metropolitan,0,0,0,0,1,0
CT305,Rural,0,0,0,0,0,0
CT305,Town,0,0,0,0,0,0
CT306,Metropolitan,0,834,0,0,2555,0
CT306,Rural,0,0,0,0,0,0
CT306,Town,0,0,0,0,0,0
CT307,Metropolitan,0,0,0,0,1341,0
CT307,Rural,0,0,0,0,0,0
CT307,Town,0,0,0,0,0,0
CT308,Metropolitan,0,0,0,0,1,0
CT308,Rural,0,0,0,0,0,0
CT308,Town,0,0,0,0,0,0
CT309,Metropolitan,0,0,0,357,1625,0
CT309,Rural,0,0,0,0,0,0
CT309,Town,0,0,0,0,0,0
CT310,Metropolitan,0,285,0,0,777,0
CT310,Rural,0,0,0,0,0,0
CT310,Town,0,0,0,0,0,0
CT311,Metropolitan,0,1277,0,0,2578,0
CT311,Rural,0,0,0,0,0,0
CT311,Town,0,0,0,0,0,0
CT312,Metropolitan,0,386,0,148,2162,0
CT312,Rural,0,0,0,0,0,0
CT312,Town,0,0,0,0,0,0
CT313,Metropolitan,0,623,0,0,1292,0
CT313,Rural,0,0,0,0,0,0
CT313,Town,0,0,0,0,0,0
CT314,Metropolitan,0,0,0,0,2822,0
CT314,Rural,0,0,0,0,0,0
CT314,Town,0,0,0,0,0,0
CT315,Metropolitan,0,0,0,0,1636,0
CT315,Rural,0,0,0,0,0,0
CT315,Town,0,0,0,0,0,0
CT316,Metropolitan,0,291,0,145,1668,0
CT316,Rural,0,0,0,0,0,0
CT316,Town,0,0,0,0,0,0
CT317,Metropolitan,0,690,0,628,3522,0
CT317,Rural,0,0,0,0,0,0
CT317,Town,0,0,0,0,0,0
CT318,Metropolitan,0,0,0,0,1018,0
CT318,Rural,0,0,0,0,0,0
CT318,Town,0,0,0,0,0,0
CT319,Metropolitan,0,0,0,330,1217,0
CT319,Rural,0,0,0,0,0,0
CT319,Town,0,0,0,0,0,0
CT320,Metropolitan,0,0,0,0,1,0
CT320,Rural,0,0,0,0,0,0
CT320,Town,0,0,0,0,0,0
CT321,Metropolitan,0,350,0,0,551,0
CT321,Rural,0,0,0,0,0,0
CT321,Town,0,0,0,0,0,0
CT322,Metropolitan,0,0,0,0,1,0
CT322,Rural,0,0,0,0,0,0
CT322,Town,0,0,0,0,0,0
CT323,Metropolitan,0,0,0,0,1,0
CT323,Rural,0,0,0,0,0,0
CT323,Town,0,0,0,0,0,0
CT324,Metropolitan,0,0,0,0,1,0
CT324,Rural,0,0,0,0,0,0
CT324,Town,0,0,0,0,0,0
CT325,Metropolitan,0,0,0,84,0,0
CT325,Rural,0,0,0,0,0,0
CT325,Town,0,0,0,0,0,0
CT326,Metropolitan,0,0,0,0,1,0
CT326,Rural,0,0,0,0,0,0
CT326,Town,0,0,0,0,0,0
CT327,Metropolitan,0,0,0,0,274,0
CT327,Rural,0,0,0,0,0,0
CT327,Town,0,0,0,0,0,0
CT328,Metropolitan,0,0,0,0,1,0
CT328,Rural,0,0,0,0,0,0
CT328,Town,0,0,0,0,0,0
CT329,Metropolitan,0,0,0,0,1759,0
CT329,Rural,0,0,0,0,0,0
CT329,Town,0,0,0,0,0,0
CT330,Metropolitan,0,260,0,0,2439,0
CT330,Rural,0,0,0,0,0,0
CT330,Town,0,0,0,0,0,0
CT331,Metropolitan,0,0,0,0,1,0
CT331,Rural,0,0,0,0,0,0
CT331,Town,0,0,0,0,0,0
CT332,Metropolitan,0,0,0,0,314,0
CT332,Rural,0,0,0,0,0,0
CT332,Town,0,0,0,0,0,0
CT333,Metropolitan,0,0,0,179,1841,0
CT333,Rural,0,0,0,0,0,0
CT333,Town,0,0,0,0,0,0
CT334,Metropolitan,0,0,0,185,2917,0
CT334,Rural,0,0,0,0,0,0
CT334,Town,0,0,0,0,0,0
CT335,Metropolitan,0,0,0,0,3552,0
CT335,Rural,0,0,0,0,0,0
CT335,Town,0,0,0,0,0,0
CT336,Metropolitan,0,437,0,151,2526,0
CT336,Rural,0,0,0,0,0,0
CT336,Town,0,0,0,0,0,0
CT337,Metropolitan,0,0,0,0,1,0
CT337,Rural,0,0,0,0,0,0
CT337,Town,0,0,0,0,0,0
CT338,Metropolitan,0,0,353,0,762,0
CT338,Rural,0,0,0,0,0,0
CT338,Town,0,0,0,0,0,0
CT339,Metropolitan,0,0,0,0,1,0
CT339,Rural,0,0,0,0,0,0
CT339,Town,0,0,0,0,0,0
CT340,Metropolitan,0,0,0,0,3287,0
CT340,Rural,0,0,0,0,0,0
CT340,Town,0,0,0,0,0,0
CT341,Metropolitan,0,0,0,179,857,0
CT341,Rural,0,0,0,0,0,0
CT341,Town,0,0,0,0,0,0
CT342,Metropolitan,0,253,0,480,599,0
CT342,Rural,0,0,0,0,0,0
CT342,Town,0,0,0,0,0,0
CT343,Metropolitan,0,145,0,126,480,0
CT343,Rural,0,0,0,0,0,0
CT343,Town,0,0,0,0,0,0
CT344,Metropolitan,0,0,0,368,6404,0
CT344,Rural,0,0,0,0,0,0
CT344,Town,0,0,0,0,0,0
CT345,Metropolitan,0,0,0,0,2401,0
CT345,Rural,0,0,0,0,0,0
CT345,Town,0,0,0,0,0,0
CT346,Metropolitan,0,0,0,0,3191,0
CT346,Rural,0,0,0,0,0,0
CT346,Town,0,0,0,0,0,0
CT347,Metropolitan,0,259,0,0,7797,0
CT347,Rural,0,0,0,0,0,0
CT347,Town,0,0,0,0,0,0
CT348,Metropolitan,0,0,0,0,3106,0
CT348,Rural,0,0,0,0,0,0
CT348,Town,0,0,0,0,0,0
CT349,Metropolitan,0,0,0,0,5334,0
CT349,Rural,0,0,0,0,0,0
CT349,Town,0,0,0,0,0,0
CT350,Metropolitan,0,0,0,0,7226,0
CT350,Rural,0,0,0,0,0,0
CT350,Town,0,0,0,0,0,0
CT351,Metropolitan,0,0,0,526,3600,0
CT351,Rural,0,0,0,0,0,0
CT351,Town,0,0,0,0,0,0
CT352,Metropolitan,0,579,0,414,0,0
CT352,Rural,0,0,0,0,0,0
CT352,Town,0,0,0,0,0,0
CT353,Metropolitan,0,0,0,0,365,0
CT353,Rural,0,0,0,0,0,0
CT353,Town,0,0,0,0,0,0
CT354,Metropolitan,0,0,0,0,956,0
CT354,Rural,0,0,0,0,0,0
CT354,Town,0,0,0,0,0,0
CT355,Metropolitan,0,0,0,0,970,0
CT355,Rural,0,0,0,0,0,0
CT355,Town,0,0,0,0,0,0
CT356,Metropolitan,0,0,0,0,254,0
CT356,Rural,0,0,0,0,0,0
CT356,Town,0,0,0,0,0,0
CT357,Metropolitan,0,209,0,357,1113,0
CT357,Rural,0,0,0,0,0,0
CT357,Town,0,0,0,0,0,0
CT358,Metropolitan,0,0,0,0,1437,0
CT358,Rural,0,0,0,0,0,0
CT358,Town,0,0,0,0,0,0
CT359,Metropolitan,0,0,0,0,980,0
CT359,Rural,0,0,0,0,0,0
CT359,Town,0,0,0,0,0,0
CT360,Metropolitan,0,320,0,0,1617,0
CT360,Rural,0,0,0,0,0,0
CT360,Town,0,0,0,0,0,0
CT361,Metropolitan,0,0,0,0,1,0
CT361,Rural,0,0,0,0,0,0
CT361,Town,0,0,0,0,0,0
CT362,Metropolitan,0,0,0,0,1938,0
CT362,Rural,0,0,0,0,0,0
CT362,Town,0,0,0,0,0,0
CT363,Metropolitan,0,0,0,0,532,0
CT363,Rural,0,0,0,0,0,0
CT363,Town,0,0,0,0,0,0
CT364,Metropolitan,0,0,0,135,1545,0
CT364,Rural,0,0,0,0,0,0
CT364,Town,0,0,0,0,0,0
CT365,Metropolitan,0,0,0,0,3636,0
CT365,Rural,0,0,0,0,0,0
CT365,Town,0,0,0,0,0,0
CT366,Metropolitan,0,0,0,97,414,0
CT366,Rural,0,0,0,0,0,0
CT366,Town,0,0,0,0,0,0
CT367,Metropolitan,0,346,0,131,2144,0
CT367,Rural,0,0,0,0,0,0
CT367,Town,0,0,0,0,0,0
CT368,Metropolitan,0,1329,0,108,1072,0
CT368,Rural,0,0,0,0,0,0
CT368,Town,0,0,0,0,0,0
CT369,Metropolitan,0,0,0,225,1888,0
CT369,Rural,0,0,0,0,0,0
CT369,Town,0,0,0,0,0,0
CT370,Metropolitan,0,0,0,0,2292,0
CT370,Rural,0,0,0,0,0,0
CT370,Town,0,0,0,0,0,0
CT371,Metropolitan,0,0,0,0,915,0
CT371,Rural,0,0,0,0,0,0
CT371,Town,0,0,0,0,0,0
CT372,Metropolitan,0,0,0,0,903,0
CT372,Rural,0,0,0,0,0,0
CT372,Town,0,0,0,0,0,0
CT373,Metropolitan,0,0,0,0,4668,0
CT373,Rural,0,0,0,0,0,0
CT373,Town,0,0,0,0,0,0
CT374,Metropolitan,0,0,0,0,5559,0
CT374,Rural,0,0,0,0,0,0
CT374,Town,0,0,0,0,0,0
CT375,Metropolitan,0,0,0,0,1381,0
CT375,Rural,0,0,0,0,0,0
CT375,Town,0,0,0,0,0,0
CT376,Metropolitan,0,0,0,0,847,0
CT376,Rural,0,0,0,0,0,0
CT376,Town,0,0,0,0,0,0
CT377,Metropolitan,0,0,0,320,1539,0
CT377,Rural,0,0,0,0,0,0
CT377,Town,0,0,0,0,0,0
CT378,Metropolitan,0,0,0,0,2654,0
CT378,Rural,0,0,0,0,0,0
CT378,Town,0,0,0,0,0,0
CT379,Metropolitan,0,0,0,254,1811,0
CT379,Rural,0,0,0,0,0,0
CT379,Town,0,0,0,0,0,0
CT380,Metropolitan,0,0,0,0,1824,0
CT380,Rural,0,0,0,0,0,0
CT380,Town,0,0,0,0,0,0
CT381,Metropolitan,0,0,0,0,4226,0
CT381,Rural,0,0,0,0,0,0
CT381,Town,0,0,0,0,0,0
CT382,Metropolitan,0,0,0,0,1,0
CT382,Rural,0,0,0,0,0,0
CT382,Town,0,0,0,0,0,0
CT383,Metropolitan,0,0,0,0,1895,0
CT383,Rural,0,0,0,0,0,0
CT383,Town,0,0,0,0,0,0
CT384,Metropolitan,0,0,0,0,389,0
CT384,Rural,0,0,0,0,0,0
CT384,Town,0,0,0,0,0,0
CT385,Metropolitan,0,0,0,0,1398,0
CT385,Rural,0,0,0,0,0,0
CT385,Town,0,0,0,0,0,0
CT386,Metropolitan,0,0,0,0,1351,0
CT386,Rural,0,0,0,0,0,0
CT386,Town,0,0,0,0,0,0
CT387,Metropolitan,0,0,0,0,726,0
CT387,Rural,0,0,0,0,0,0
CT387,Town,0,0,0,0,0,0
CT388,Metropolitan,0,0,0,0,2059,0
CT388,Rural,0,0,0,0,0,0
CT388,Town,0,0,0,0,0,0
CT389,Metropolitan,0,444,0,0,6357,0
CT389,Rural,0,0,0,0,0,0
CT389,Town,0,0,0,0,0,0
CT390,Metropolitan,0,982,0,0,0,0
CT390,Rural,0,0,0,0,0,0
CT390,Town,0,0,0,0,0,0
CT391,Metropolitan,0,0,0,0,1,0
CT391,Rural,0,0,0,0,0,0
CT391,Town,0,0,0,0,0,0
CT392,Metropolitan,0,0,0,0,1,0
CT392,Rural,0,0,0,0,0,0
CT392,Town,0,0,0,0,0,0
CT393,Metropolitan,0,0,0,0,1,0
CT393,Rural,0,0,0,0,0,0
CT393,Town,0,0,0,0,0,0
CT394,Metropolitan,0,0,0,0,1,0
CT394,Rural,0,0,0,0,0,0
CT394,Town,0,0,0,0,0,0
CT395,Metropolitan,0,654,0,0,0,0
CT395,Rural,0,0,0,0,0,0
CT395,Town,0,0,0,0,0,0
CT396,Metropolitan,0,0,0,0,1,0
CT396,Rural,0,0,0,0,0,0
CT396,Town,0,0,0,0,0,0
CT397,Metropolitan,0,0,0,0,1,0
CT397,Rural,0,0,0,0,0,0
CT397,Town,0,0,0,0,0,0
CT398,Metropolitan,0,1725,0,445,1051,0
CT398,Rural,0,0,0,0,0,0
CT398,Town,0,0,0,0,0,0
CT399,Metropolitan,0,841,0,0,432,0
CT399,Rural,0,0,0,0,0,0
CT399,Town,0,0,0,0,0,0
CT400,Metropolitan,0,0,0,0,750,0
CT400,Rural,0,0,0,0,0,0
CT400,Town,0,0,0,0,0,0
CT401,Metropolitan,0,0,0,0,1365,0
CT401,Rural,0,0,0,0,0,0
CT401,Town,0,0,0,0,0,0
CT402,Metropolitan,0,0,0,0,52,0
CT402,Rural,0,0,0,0,0,0
CT402,Town,0,0,0,0,0,0
CT403,Metropolitan,0,723,0,456,2679,0
CT403,Rural,0,0,0,0,0,0
CT403,Town,0,0,0,0,0,0
CT404,Metropolitan,0,163,0,93,946,0
CT404,Rural,0,0,0,0,0,0
CT404,Town,0,0,0,0,0,0
CT405,Metropolitan,0,947,0,0,0,0
CT405,Rural,0,0,0,0,0,0
CT405,Town,0,0,0,0,0,0
CT406,Metropolitan,0,0,0,0,1,0
CT406,Rural,0,0,0,0,0,0
CT406,Town,0,0,0,0,0,0
CT407,Metropolitan,0,397,0,0,472,0
CT407,Rural,0,0,0,0,0,0
CT407,Town,0,0,0,0,0,0
CT408,Metropolitan,0,126,0,110,0,0
CT408,Rural,0,0,0,0,0,0
CT408,Town,0,0,0,0,0,0
CT409,Metropolitan,0,320,0,0,277,0
CT409,Rural,0,0,0,0,0,0
CT409,Town,0,0,0,0,0,0
CT410,Metropolitan,0,769,0,0,0,0
CT410,Rural,0,0,0,0,0,0
CT410,Town,0,0,0,0,0,0
CT411,Metropolitan,0,0,0,0,1,0
CT411,Rural,0,0,0,0,0,0
CT411,Town,0,0,0,0,0,0
CT412,Metropolitan,0,699,0,330,2023,0
CT412,Rural,0,0,0,0,0,0
CT412,Town,0,0,0,0,0,0
CT413,Metropolitan,0,0,0,0,1396,0
CT413,Rural,0,0,0,0,0,0
CT413,Town,0,0,0,0,0,0
CT414,Metropolitan,0,0,0,0,307,0
CT414,Rural,0,0,0,0,0,0
CT414,Town,0,0,0,0,0,0
CT415,Metropolitan,0,0,0,0,269,0
CT415,Rural,0,0,0,0,0,0
CT415,Town,0,0,0,0,0,0
CT416,Metropolitan,0,0,0,0,1,0
CT416,Rural,0,0,0,0,0,0
CT416,Town,0,0,0,0,0,0
CT417,Metropolitan,0,0,0,148,2337,0
CT417,Rural,0,0,0,0,0,0
CT417,Town,0,0,0,0,0,0
CT418,Metropolitan,0,121,0,266,1033,0
CT418,Rural,0,0,0,0,0,0
CT418,Town,0,0,0,0,0,0
CT419,Metropolitan,0,462,0,0,115,0
CT419,Rural,0,0,0,0,0,0
CT419,Town,0,0,0,0,0,0
CT420,Metropolitan,0,0,0,0,1,0
CT420,Rural,0,0,0,0,0,0
CT420,Town,0,0,0,0,0,0
CT421,Metropolitan,0,473,0,142,619,0
CT421,Rural,0,0,0,0,0,0
CT421,Town,0,0,0,0,0,0
CT422,Metropolitan,0,274,0,0,0,0
CT422,Rural,0,0,0,0,0,0
CT422,Town,0,0,0,0,0,0
CT423,Metropolitan,0,0,0,269,364,0
CT423,Rural,0,0,0,0,0,0
CT423,Town,0,0,0,0,0,0
CT424,Metropolitan,0,0,0,0,1777,0
CT424,Rural,0,0,0,0,0,0
CT424,Town,0,0,0,0,0,0
CT425,Metropolitan,0,0,0,0,404,0
CT425,Rural,0,0,0,0,0,0
CT425,Town,0,0,0,0,0,0
CT426,Metropolitan,0,0,0,0,1,0
CT426,Rural,0,0,0,0,0,0
CT426,Town,0,0,0,0,0,0
CT427,Metropolitan,0,0,0,0,1,0
CT427,Rural,0,0,0,0,0,0
CT427,Town,0,0,0,0,0,0
CT428,Metropolitan,0,784,0,0,475,0
CT428,Rural,0,0,0,0,0,0
CT428,Town,0,0,0,0,0,0
CT429,Metropolitan,0,0,0,0,123,0
CT429,Rural,0,0,0,0,0,0
CT429,Town,0,0,0,0,0,0
CT430,Metropolitan,0,0,0,0,148,0
CT430,Rural,0,0,0,0,0,0
CT430,Town,0,0,0,0,0,0
CT431,Metropolitan,0,727,0,0,0,0
CT431,Rural,0,0,0,0,0,0
CT431,Town,0,0,0,0,0,0
CT432,Metropolitan,0,3268,387,122,3577,0
CT432,Rural,0,0,0,0,0,0
CT432,Town,0,0,0,0,0,0
CT433,Metropolitan,0,2168,0,295,3172,0
CT433,Rural,0,0,0,0,0,0
CT433,Town,0,0,0,0,0,0
CT434,Metropolitan,0,1252,195,0,2026,0
CT434,Rural,0,0,0,0,0,0
CT434,Town,0,0,0,0,0,0
CT435,Metropolitan,0,496,0,0,2435,0
CT435,Rural,0,0,0,0,0,0
CT435,Town,0,0,0,0,0,0
CT436,Metropolitan,0,0,145,401,527,0
CT436,Rural,0,0,0,0,0,0
CT436,Town,0,0,0,0,0,0
CT437,Metropolitan,0,0,0,0,116,0
CT437,Rural,0,0,0,0,0,0
CT437,Town,0,0,0,0,0,0
CT438,Metropolitan,0,1172,0,307,2210,0
CT438,Rural,0,0,0,0,0,0
CT438,Town,0,0,0,0,0,0
CT439,Metropolitan,0,603,0,750,1828,0
CT439,Rural,0,0,0,0,0,0
CT439,Town,0,0,0,0,0,0
CT440,Metropolitan,0,0,0,0,736,0
CT440,Rural,0,0,0,0,0,0
CT440,Town,0,0,0,0,0,0
CT441,Metropolitan,0,0,0,0,2550,0
CT441,Rural,0,0,0,0,0,0
CT441,Town,0,0,0,0,0,0
CT442,Metropolitan,0,0,0,75,1730,0
CT442,Rural,0,0,0,0,0,0
CT442,Town,0,0,0,0,0,0
CT443,Metropolitan,0,1895,0,1541,4475,0
CT443,Rural,0,0,0,0,0,0
CT443,Town,0,0,0,0,0,0
CT444,Metropolitan,0,3878,0,103,0,0
CT444,Rural,0,0,0,0,0,0
CT444,Town,0,0,0,0,0,0
CT445,Metropolitan,0,503,0,0,447,0
CT445,Rural,0,0,0,0,0,0
CT445,Town,0,0,0,0,0,0
CT446,Metropolitan,0,887,0,0,2600,0
