District,2005,2010,2038,2050
1_1_xxx,0,0,0.00101833,0.00101833
2_2_xxx,0,0,0.000923361,0.000923361
3_3_xxx,0,0,0.002033439,0.002033439
4_4_xxx,0,0,0.000391696,0.000391696
5_5_xxx,0,0,0.004984663,0.004984663
6_6_xxx,0,0,0.000199203,0.000199203
7_7_xxx,0,0,0.0908,0.0908
8_8_xxx,0,0,0.096568978,0.096568978
9_9_xxx,0,0,0.00769571,0.00769571
10_10_xxx,0,0,0.002710027,0.002710027
11_11_xxx,0,0,0.001361868,0.001361868
12_12_xxx,0,0,0.133958724,0.133958724
13_13_xxx,0,0,0.002328676,0.002328676
14_14_xxx,0,0,0.006770057,0.006770057
15_15_xxx,0,0,0.099466279,0.099466279
16_16_xxx,0,0,0.002494457,0.002494457
17_17_xxx,0,0,0.001522533,0.001522533
18_18_xxx,0,0,0.002477701,0.002477701
19_19_xxx,0,0,0.069146864,0.069146864
20_20_xxx,0,0,0.003192107,0.003192107
21_21_xxx,0,0,0.000258398,0.000258398
22_22_xxx,0,0,0,0
23_23_xxx,0,0,0,0
24_24_xxx,0,0,0.001132503,0.001132503
25_25_xxx,0,0,0.001749781,0.001749781
26_26_xxx,0,0,0.002321083,0.002321083
27_27_xxx,0,0,0.00148662,0.00148662
28_28_xxx,0,0,0.00031294,0.00031294
29_29_xxx,0,0,0,0
30_30_xxx,0,0,0.064042553,0.064042553
31_31_xxx,0,0,0.105310559,0.105310559
32_32_xxx,0,0,0.004065041,0.004065041
33_33_xxx,0,0,0,0
34_34_xxx,0,0,0,0
35_35_xxx,0,0,0.003267974,0.003267974
36_36_xxx,0,0,0.009478673,0.009478673
37_37_xxx,0,0,0.001929881,0.001929881
38_38_xxx,0,0,0.079196089,0.079196089
39_39_xxx,0,0,0.004271679,0.004271679
40_40_xxx,0,0,0.00101833,0.00101833
41_41_xxx,0,0,0.000923361,0.000923361
42_42_xxx,0,0,0.002033439,0.002033439
43_43_xxx,0,0,0.000391696,0.000391696
44_44_xxx,0,0,0.004984663,0.004984663
45_45_xxx,0,0,0.000199203,0.000199203
46_46_xxx,0,0,0.0908,0.0908
47_47_xxx,0,0,0.096568978,0.096568978
48_48_xxx,0,0,0.00769571,0.00769571
49_49_xxx,0,0,0.002710027,0.002710027
50_50_xxx,0,0,0.001361868,0.001361868
51_51_xxx,0,0,0.133958724,0.133958724
52_52_xxx,0,0,0.002328676,0.002328676
53_53_xxx,0,0,0.006770057,0.006770057
54_54_xxx,0,0,0.099466279,0.099466279
55_55_xxx,0,0,0.002494457,0.002494457
56_56_xxx,0,0,0.001522533,0.001522533
57_57_xxx,0,0,0.002477701,0.002477701
58_58_xxx,0,0,0.069146864,0.069146864
59_59_xxx,0,0,0.003192107,0.003192107
60_60_xxx,0,0,0.000258398,0.000258398
61_61_xxx,0,0,0,0
62_62_xxx,0,0,0,0
63_63_xxx,0,0,0.001132503,0.001132503
64_64_xxx,0,0,0.001749781,0.001749781
65_65_xxx,0,0,0.002321083,0.002321083
66_66_xxx,0,0,0.00148662,0.00148662
67_67_xxx,0,0,0.00031294,0.00031294
68_68_xxx,0,0,0,0
69_69_xxx,0,0,0.064042553,0.064042553
70_70_xxx,0,0,0.105310559,0.105310559
71_71_xxx,0,0,0.004065041,0.004065041
72_72_xxx,0,0,0,0
73_73_xxx,0,0,0,0
74_74_xxx,0,0,0.003267974,0.003267974
75_75_xxx,0,0,0.009478673,0.009478673
76_76_xxx,0,0,0.001929881,0.001929881
77_77_xxx,0,0,0.079196089,0.079196089
78_78_xxx,0,0,0.004271679,0.004271679
79_79_xxx,0,0,0.00101833,0.00101833
80_80_xxx,0,0,0.000923361,0.000923361
81_81_xxx,0,0,0.002033439,0.002033439
82_82_xxx,0,0,0.000391696,0.000391696
83_83_xxx,0,0,0.004984663,0.004984663
84_84_xxx,0,0,0.000199203,0.000199203
85_85_xxx,0,0,0.0908,0.0908
86_86_xxx,0,0,0.096568978,0.096568978
87_87_xxx,0,0,0.00769571,0.00769571
88_88_xxx,0,0,0.002710027,0.002710027
89_89_xxx,0,0,0.001361868,0.001361868
90_90_xxx,0,0,0.133958724,0.133958724
91_91_xxx,0,0,0.002328676,0.002328676
92_92_xxx,0,0,0.006770057,0.006770057
93_93_xxx,0,0,0.099466279,0.099466279
94_94_xxx,0,0,0.002494457,0.002494457
95_95_xxx,0,0,0.001522533,0.001522533
96_96_xxx,0,0,0.002477701,0.002477701
97_97_xxx,0,0,0.069146864,0.069146864
98_98_xxx,0,0,0.003192107,0.003192107
99_99_xxx,0,0,0.000258398,0.000258398
100_100_xxx,0,0,0,0
101_101_xxx,0,0,0,0
102_102_xxx,0,0,0.001132503,0.001132503
103_103_xxx,0,0,0.001749781,0.001749781
104_104_xxx,0,0,0.002321083,0.002321083
105_105_xxx,0,0,0.00148662,0.00148662
106_106_xxx,0,0,0.00031294,0.00031294
107_107_xxx,0,0,0,0
108_108_xxx,0,0,0.064042553,0.064042553
109_109_xxx,0,0,0.105310559,0.105310559
110_110_xxx,0,0,0.004065041,0.004065041
111_111_xxx,0,0,0,0
112_112_xxx,0,0,0,0
